,ascent,conditionDate,conditionDetails,conditionStatus,descent,difficulty,high,id,imgMedium,imgSmall,imgSmallMed,imgSqSmall,latitude,length,location,longitude,low,name,starVotes,stars,summary,type,url
14711,3231,2019-05-22 11:41:37,"Dry, Muddy, Snowy, Mostly Dry, Some Mud - Pot holes on the way in snow at 6,700",All Clear,-207,blueBlack,4700,7065276,,,,,47.6653,7.5,"Skykomish, Washington",-121.2883,1677,Necklace Valley Trail,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065276/necklace-valley-trail
14814,3224,1970-01-01 00:00:00,,Unknown,-746,blueBlack,4442,7064507,,,,,47.7147,10.0,"Skykomish, Washington",-121.1912,1963,Deception Creek,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7064507/deception-creek
14819,997,1970-01-01 00:00:00,,Unknown,-938,blueBlack,4748,7064995,,,,,47.594,4.2,"Skykomish, Washington",-121.1406,4043,Lake Clarice,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7064995/lake-clarice
14830,268,1970-01-01 00:00:00,,Unknown,-209,black,5026,7064630,https://cdn-files.apstatic.com/hike/7050229_medium_1555690190.jpg,https://cdn-files.apstatic.com/hike/7050229_small_1555690190.jpg,https://cdn-files.apstatic.com/hike/7050229_smallMed_1555690190.jpg,https://cdn-files.apstatic.com/hike/7050229_sqsmall_1555690190.jpg,47.6568,1.2,"Skykomish, Washington",-121.2174,4757,Fisher Lake,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7064630/fisher-lake
14866,1966,1970-01-01 00:00:00,,Unknown,-82,black,6277,7065767,,,,,47.5887,1.9,"Skykomish, Washington",-121.1354,4325,Robin Lakes,2,4.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065767/robin-lakes
14885,12521,1970-01-01 00:00:00,,Unknown,-8327,blueBlack,7265,7049678,https://cdn-files.apstatic.com/hike/7058567_medium_1557676350.jpg,https://cdn-files.apstatic.com/hike/7058567_small_1557676350.jpg,https://cdn-files.apstatic.com/hike/7058567_smallMed_1557676350.jpg,https://cdn-files.apstatic.com/hike/7058567_sqsmall_1557676350.jpg,47.5688,29.9,"Leavenworth, Washington",-120.6811,1218,Icicle Ridge Trail #1570,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7049678/icicle-ridge-trail-1570
14893,213,1970-01-01 00:00:00,,Unknown,-330,blue,5578,7039171,https://cdn-files.apstatic.com/hike/7034307_medium_1554999985.jpg,https://cdn-files.apstatic.com/hike/7034307_small_1554999985.jpg,https://cdn-files.apstatic.com/hike/7034307_smallMed_1554999985.jpg,https://cdn-files.apstatic.com/hike/7034307_sqsmall_1554999985.jpg,47.5507,1.0,"Skykomish, Washington",-121.134,5365,Peggy's Pond Trail,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7039171/peggys-pond-trail
14895,2822,1970-01-01 00:00:00,,Unknown,-717,blue,4993,7064823,,,,,47.6123,12.0,"Leavenworth, Washington",-120.9495,2839,Icicle Creek,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7064823/icicle-creek
14908,2848,1970-01-01 00:00:00,,Unknown,-2921,black,5797,7065848,,,,,47.7452,10.5,"Skykomish, Washington",-120.9572,3251,Wildhorse Trail,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065848/wildhorse-trail
14915,1437,1970-01-01 00:00:00,,Unknown,-102,black,5230,7064835,,,,,47.5936,1.6,"Leavenworth, Washington",-121.0465,3793,Klonaqua Lakes,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7064835/klonaqua-lakes
14922,1137,1970-01-01 00:00:00,,Unknown,0,black,6185,7065411,https://cdn-files.apstatic.com/hike/7054527_medium_1555707056.jpg,https://cdn-files.apstatic.com/hike/7054527_small_1555707056.jpg,https://cdn-files.apstatic.com/hike/7054527_smallMed_1555707056.jpg,https://cdn-files.apstatic.com/hike/7054527_sqsmall_1555707056.jpg,47.634,1.3,"Skykomish, Washington",-121.1428,5048,Surprise Mountain,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065411/surprise-mountain
14924,2287,1970-01-01 00:00:00,,Unknown,-460,black,5549,7065166,,,,,47.6644,2.9,"Skykomish, Washington",-121.0434,3265,Lorraine Ridge Trail,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065166/lorraine-ridge-trail
14938,1667,1970-01-01 00:00:00,,Unknown,-4731,black,6270,7064296,,,,,47.5543,7.2,"Leavenworth, Washington",-120.9826,2830,Blackjack Ridge,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7064296/blackjack-ridge
14940,1057,1970-01-01 00:00:00,,Unknown,-41,blue,4498,7065165,,,,,47.6508,3.3,"Skykomish, Washington",-121.0658,3470,Leland Lake Trail,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065165/leland-lake-trail
14945,2358,1970-01-01 00:00:00,,Unknown,-2795,black,5730,7064658,,,,,47.6164,6.2,"Leavenworth, Washington",-121.0228,2956,French Ridge,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7064658/french-ridge
14951,1986,1970-01-01 00:00:00,,Unknown,-252,blueBlack,5080,7065598,,,,,47.6653,5.0,"Skykomish, Washington",-121.0414,3236,Square Lake,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065598/square-lake
14987,522,2019-05-26 16:39:57,Some Mud,All Clear,-523,green,2798,7029807,https://cdn-files.apstatic.com/hike/7031032_medium_1554928997.jpg,https://cdn-files.apstatic.com/hike/7031032_small_1554928997.jpg,https://cdn-files.apstatic.com/hike/7031032_smallMed_1554928997.jpg,https://cdn-files.apstatic.com/hike/7031032_sqsmall_1554928997.jpg,47.6086,4.3,"Leavenworth, Washington",-120.8945,2649,Icicle Gorge Loop Trail #1596,5,4.4,A beautiful day hike or family outing.,Trail,https://www.hikingproject.com/trail/7029807/icicle-gorge-loop-trail-1596
14988,4108,1970-01-01 00:00:00,,Unknown,-617,black,6582,7019183,https://cdn-files.apstatic.com/hike/7058585_medium_1557682458.jpg,https://cdn-files.apstatic.com/hike/7058585_small_1557682458.jpg,https://cdn-files.apstatic.com/hike/7058585_smallMed_1557682458.jpg,https://cdn-files.apstatic.com/hike/7058585_sqsmall_1557682458.jpg,47.6086,5.7,"Leavenworth, Washington",-120.8821,2637,Chatter Creek Trail #1580,2,4.5,"A steep, wildflower-filled trail to Icicle Ridge and beyond.",Trail,https://www.hikingproject.com/trail/7019183/chatter-creek-trail-1580
15012,5237,1970-01-01 00:00:00,,Unknown,-277,blue,6782,7064397,https://cdn-files.apstatic.com/hike/7054295_medium_1555705459.jpg,https://cdn-files.apstatic.com/hike/7054295_small_1555705459.jpg,https://cdn-files.apstatic.com/hike/7054295_smallMed_1555705459.jpg,https://cdn-files.apstatic.com/hike/7054295_sqsmall_1555705459.jpg,47.6891,13.3,"Leavenworth, Washington",-120.7392,1822,Chiwaukum Creek,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7064397/chiwaukum-creek
15029,1609,1970-01-01 00:00:00,,Unknown,-307,black,4835,7065798,,,,,47.5945,4.3,"Leavenworth, Washington",-120.9193,3516,Trout Creek Trail,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065798/trout-creek-trail
15065,2161,1970-01-01 00:00:00,,Unknown,-1177,black,5757,7064837,,,,,47.5705,3.6,"Leavenworth, Washington",-120.9322,3640,Jack Ridge,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7064837/jack-ridge
15075,72,1970-01-01 00:00:00,,Unknown,-111,green,2872,7064843,,,,,47.6048,1.7,"Leavenworth, Washington",-120.9182,2806,Jack Pine,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7064843/jack-pine
15095,77,2019-05-26 16:40:11,Some Mud,All Clear,-72,green,2828,7064876,,,,,47.6068,1.1,"Leavenworth, Washington",-120.8905,2751,Icicle Gorge Upper Loop,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7064876/icicle-gorge-upper-loop
15173,3927,1970-01-01 00:00:00,,Unknown,-63,black,6694,7064745,https://cdn-files.apstatic.com/hike/7054296_medium_1555705461.jpg,https://cdn-files.apstatic.com/hike/7054296_small_1555705461.jpg,https://cdn-files.apstatic.com/hike/7054296_smallMed_1555705461.jpg,https://cdn-files.apstatic.com/hike/7054296_sqsmall_1555705461.jpg,47.6713,4.8,"Leavenworth, Washington",-120.7554,2829,Hatchery Creek,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7064745/hatchery-creek
15193,1315,1970-01-01 00:00:00,,Unknown,-1438,black,6159,7064361,,,,,47.671,3.1,"Leavenworth, Washington",-120.7803,4843,Badlands,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7064361/badlands
15211,92,1970-01-01 00:00:00,,Unknown,-878,blueBlack,4973,7064898,,,,,47.6522,2.6,"Leavenworth, Washington",-120.8887,4177,Index Creek,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7064898/index-creek
15225,65,1970-01-01 00:00:00,,Unknown,-2479,black,6130,7065375,,,,,47.6468,4.6,"Leavenworth, Washington",-120.8594,3715,Painter Creek Trail,0,0.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7065375/painter-creek-trail
15244,1758,2019-04-30 06:42:49,Dry,All Clear,-1758,blue,2959,7049487,https://cdn-files.apstatic.com/hike/7058561_medium_1557675768.jpg,https://cdn-files.apstatic.com/hike/7058561_small_1557675768.jpg,https://cdn-files.apstatic.com/hike/7058561_smallMed_1557675768.jpg,https://cdn-files.apstatic.com/hike/7058561_sqsmall_1557675768.jpg,47.5688,5.0,"Leavenworth, Washington",-120.6811,1220,Icicle Ridge Viewpoint Out-and-Back,8,4.1,"A steady, popular climb leading to beautiful views of Leavenworth from the top of the ridge.",Featured Hike,https://www.hikingproject.com/trail/7049487/icicle-ridge-viewpoint-out-and-back
15253,4498,1970-01-01 00:00:00,,Unknown,-8,blueBlack,6759,7051641,,,,,47.5782,5.0,"Leavenworth, Washington",-120.7967,2269,Fourth of July Creek Trail #1579,2,4.5,A steep climb to Icicle Ridge Trail #1570 from Icicle Road.,Trail,https://www.hikingproject.com/trail/7051641/fourth-of-july-creek-trail-1579
15255,237,1970-01-01 00:00:00,,Unknown,-1133,dblack,2802,7037521,https://cdn-files.apstatic.com/hike/7037456_medium_1555086025.jpg,https://cdn-files.apstatic.com/hike/7037456_small_1555086025.jpg,https://cdn-files.apstatic.com/hike/7037456_smallMed_1555086025.jpg,https://cdn-files.apstatic.com/hike/7037456_sqsmall_1555086025.jpg,47.6225,3.0,"Leavenworth, Washington",-120.6905,1743,Rosy Boa,2,4.5,This is an awesome smooth trail! Extra special kudos to the builders!,Trail,https://www.hikingproject.com/trail/7037521/rosy-boa
15266,104,1970-01-01 00:00:00,,Unknown,-8,green,1410,7058615,https://cdn-files.apstatic.com/hike/7058564_medium_1557675948.jpg,https://cdn-files.apstatic.com/hike/7058564_small_1557675948.jpg,https://cdn-files.apstatic.com/hike/7058564_smallMed_1557675948.jpg,https://cdn-files.apstatic.com/hike/7058564_sqsmall_1557675948.jpg,47.5874,1.1,"Leavenworth, Washington",-120.7077,1313,Tumwater Pipeline Trail,2,3.0,A gentle trail following along the Wenatchee River.,Trail,https://www.hikingproject.com/trail/7058615/tumwater-pipeline-trail
15268,1104,1970-01-01 00:00:00,,Unknown,-338,blue,2508,7083775,,,,,47.6428,3.5,"Leavenworth, Washington",-120.665,1480,Chumstick Spire Hike,1,3.0,Trail up to the striking Chumstick Spire,Trail,https://www.hikingproject.com/trail/7083775/chumstick-spire-hike
15883,4897,2019-06-03 09:04:25,Some Mud,All Clear,-497,blue,5089,7001861,https://cdn-files.apstatic.com/hike/7032751_medium_1554996471.jpg,https://cdn-files.apstatic.com/hike/7032751_small_1554996471.jpg,https://cdn-files.apstatic.com/hike/7032751_smallMed_1554996471.jpg,https://cdn-files.apstatic.com/hike/7032751_sqsmall_1554996471.jpg,47.8612,17.1,"Forks, Washington",-123.9335,681,Hoh River Trail,26,4.5,"This favorite trail along glacier-fed Hoh River is a riot of techincolor, moss-covered trees",Trail,https://www.hikingproject.com/trail/7001861/hoh-river-trail
15884,4574,1970-01-01 00:00:00,,Unknown,-4085,dblack,6007,7001863,https://cdn-files.apstatic.com/hike/7012159_medium_1554560733.jpg,https://cdn-files.apstatic.com/hike/7012159_small_1554560733.jpg,https://cdn-files.apstatic.com/hike/7012159_smallMed_1554560733.jpg,https://cdn-files.apstatic.com/hike/7012159_sqsmall_1554560733.jpg,47.9053,13.4,"Port Angeles, Washington",-123.7141,4299,Bailey Range Route,2,5.0,"With endless panoramic views, many think this is the greatest backpacking traverse in Olympic NP.",Trail,https://www.hikingproject.com/trail/7001863/bailey-range-route
15890,535,1970-01-01 00:00:00,,Unknown,-416,greenBlue,948,7001862,,,,,47.7982,4.6,"Forks, Washington",-123.9534,787,South Fork Hoh River Trail,3,3.7,"Explore solitude on the Hoh River, away from the crowds and in serene, ancient wilderness.",Trail,https://www.hikingproject.com/trail/7001862/south-fork-hoh-river-trail
15894,2881,1970-01-01 00:00:00,,Unknown,-2736,blueBlack,3288,7001990,https://cdn-files.apstatic.com/hike/7003439_medium_1554234190.jpg,https://cdn-files.apstatic.com/hike/7003439_small_1554234190.jpg,https://cdn-files.apstatic.com/hike/7003439_smallMed_1554234190.jpg,https://cdn-files.apstatic.com/hike/7003439_sqsmall_1554234190.jpg,47.8204,8.2,"Forks, Washington",-124.0226,562,Hoh-Bogachiel Trail,1,2.0,This primitive trail does not see much traffic and is likely to be a bit overgrown.,Trail,https://www.hikingproject.com/trail/7001990/hoh-bogachiel-trail
15921,3922,1970-01-01 00:00:00,,Unknown,-1482,blue,3638,7001969,https://cdn-files.apstatic.com/hike/7012009_medium_1554560417.jpg,https://cdn-files.apstatic.com/hike/7012009_small_1554560417.jpg,https://cdn-files.apstatic.com/hike/7012009_smallMed_1554560417.jpg,https://cdn-files.apstatic.com/hike/7012009_sqsmall_1554560417.jpg,47.9678,26.7,"Port Angeles, Washington",-123.5824,1104,Elwha River Trail,5,4.4,"A wondrous, meandering hike through one of the country's most robust old growth forests.",Trail,https://www.hikingproject.com/trail/7001969/elwha-river-trail
15926,3576,1970-01-01 00:00:00,,Unknown,-5,black,5036,7001896,https://cdn-files.apstatic.com/hike/7011072_medium_1554399878.jpg,https://cdn-files.apstatic.com/hike/7011072_small_1554399878.jpg,https://cdn-files.apstatic.com/hike/7011072_smallMed_1554399878.jpg,https://cdn-files.apstatic.com/hike/7011072_sqsmall_1554399878.jpg,47.8564,4.7,"Port Angeles, Washington",-123.4695,1460,Dodger Point Primitive Trail,1,4.0,A limited use trail leading to big views and amazing ridge lines.,Trail,https://www.hikingproject.com/trail/7001896/dodger-point-primitive-trail
15940,1141,1970-01-01 00:00:00,,Unknown,-94,blue,4686,7001879,,,,,47.7233,2.2,"Port Angeles, Washington",-123.5502,3637,Martins Park Trail,0,0.0,Needs Adoption,Trail,https://www.hikingproject.com/trail/7001879/martins-park-trail
15945,9860,1970-01-01 00:00:00,,Unknown,-9859,black,6418,7016847,https://cdn-files.apstatic.com/hike/7008340_medium_1554324612.jpg,https://cdn-files.apstatic.com/hike/7008340_small_1554324612.jpg,https://cdn-files.apstatic.com/hike/7008340_smallMed_1554324612.jpg,https://cdn-files.apstatic.com/hike/7008340_sqsmall_1554324612.jpg,47.9654,46.9,"Sequim, Washington",-123.1154,992,Gray Wolf Loop,2,3.0,A tough loop route that crosses three intense mountain passes while providing scenic views.,Featured Hike,https://www.hikingproject.com/trail/7016847/gray-wolf-loop
15950,2166,1970-01-01 00:00:00,,Unknown,-2520,black,6449,7001908,https://cdn-files.apstatic.com/hike/7008346_medium_1554324621.jpg,https://cdn-files.apstatic.com/hike/7008346_small_1554324621.jpg,https://cdn-files.apstatic.com/hike/7008346_smallMed_1554324621.jpg,https://cdn-files.apstatic.com/hike/7008346_sqsmall_1554324621.jpg,47.798,6.0,"Port Angeles East, Washington",-123.3442,4149,Lost Pass Trail,1,5.0,A very rewarding trail that takes you over two mountain passes & through great fields of wildflowers,Trail,https://www.hikingproject.com/trail/7001908/lost-pass-trail
15955,3701,1970-01-01 00:00:00,,Unknown,-808,blueBlack,4495,7001890,https://cdn-files.apstatic.com/hike/7008343_medium_1554324616.jpg,https://cdn-files.apstatic.com/hike/7008343_small_1554324616.jpg,https://cdn-files.apstatic.com/hike/7008343_smallMed_1554324616.jpg,https://cdn-files.apstatic.com/hike/7008343_sqsmall_1554324616.jpg,47.738,13.1,"Quilcene, Washington",-123.1638,1602,Dosewallips River Trail,2,4.5,Follow the Dosewallips River as you ascend deep into the ancient forests of Olympic NP.,Trail,https://www.hikingproject.com/trail/7001890/dosewallips-river-trail
15966,3049,1970-01-01 00:00:00,,Unknown,-1640,blueBlack,4478,7001971,https://cdn-files.apstatic.com/hike/7010660_medium_1554398984.jpg,https://cdn-files.apstatic.com/hike/7010660_small_1554398984.jpg,https://cdn-files.apstatic.com/hike/7010660_smallMed_1554398984.jpg,https://cdn-files.apstatic.com/hike/7010660_sqsmall_1554398984.jpg,47.7436,10.0,"Quilcene, Washington",-123.1894,1769,West Fork Dosewallips River Trail,1,4.0,The perfect backpacking trail to traverse Olympic National Park.,Trail,https://www.hikingproject.com/trail/7001971/west-fork-dosewallips-river-trail
15985,4140,1970-01-01 00:00:00,,Unknown,-1418,blue,5820,7001877,,,,,47.8105,10.2,"Port Angeles, Washington",-123.4491,1796,Hayden Pass Trail,0,0.0,Needs Adoption,Trail,https://www.hikingproject.com/trail/7001877/hayden-pass-trail
16011,6116,2019-04-14 01:13:14,Major trail washout at 4.2 mi up from Gray Wolf trailhead. Severe warning of trail closure.,Bad / Closed,-3444,blue,6131,7002006,https://cdn-files.apstatic.com/hike/7008341_medium_1554324613.jpg,https://cdn-files.apstatic.com/hike/7008341_small_1554324613.jpg,https://cdn-files.apstatic.com/hike/7008341_smallMed_1554324613.jpg,https://cdn-files.apstatic.com/hike/7008341_sqsmall_1554324613.jpg,47.9654,21.1,"Sequim, Washington",-123.1154,977,Gray Wolf Trail,4,4.0,"Underrated and gorgeous, this region is a secret spot for locals and wilderness lovers.",Trail,https://www.hikingproject.com/trail/7002006/gray-wolf-trail
16036,1338,1970-01-01 00:00:00,,Unknown,0,blueBlack,5275,7001909,,,,,47.8557,1.8,"Quilcene, Washington",-123.279,3937,Cedar Lake Trail,0,0.0,Needs Adoption,Trail,https://www.hikingproject.com/trail/7001909/cedar-lake-trail
16041,3157,2019-06-12 07:38:58,Snowy - Snow at 5500 ft. Clear all the way through Royal Lake campsites. Upper sites had patches of snow.,Minor Issues,-3155,blueBlack,5663,7016845,https://cdn-files.apstatic.com/hike/7053086_medium_1555697886.jpg,https://cdn-files.apstatic.com/hike/7053086_small_1555697886.jpg,https://cdn-files.apstatic.com/hike/7053086_smallMed_1555697886.jpg,https://cdn-files.apstatic.com/hike/7053086_sqsmall_1555697886.jpg,47.8775,15.3,"Sequim, Washington",-123.137,2505,Royal Basin Out and Back,10,4.8,An often overlooked route from the Upper Dungeness Trailhead to Royal Basin.,Featured Hike,https://www.hikingproject.com/trail/7016845/royal-basin-out-and-back
16051,3459,2019-05-29 19:46:33,Dry,All Clear,-22,greenBlue,5974,7002008,,,,,47.8781,8.0,"Sequim, Washington",-123.1371,2536,Upper Dungeness Trail,2,5.0,Needs Adoption,Trail,https://www.hikingproject.com/trail/7002008/upper-dungeness-trail
16058,3043,2019-05-18 14:39:43,"Snowy - Snow at about 5,500 ft. Clear until the lower meadows campground (~6.50 miles from upper dungeness TH)",Minor Issues,-43,blue,5711,7001910,https://cdn-files.apstatic.com/hike/7053086_medium_1555697886.jpg,https://cdn-files.apstatic.com/hike/7053086_small_1555697886.jpg,https://cdn-files.apstatic.com/hike/7053086_smallMed_1555697886.jpg,https://cdn-files.apstatic.com/hike/7053086_sqsmall_1555697886.jpg,47.8694,6.6,"Quilcene, Washington",-123.1509,2710,Royal Basin Trail,2,4.5,A great day hike to a gorgeous and serene mountain lake or pop up a tent for an overnighter!,Trail,https://www.hikingproject.com/trail/7001910/royal-basin-trail
16080,1944,1970-01-01 00:00:00,,Unknown,-4607,black,6471,7001891,https://cdn-files.apstatic.com/hike/7011631_medium_1554559745.jpg,https://cdn-files.apstatic.com/hike/7011631_small_1554559745.jpg,https://cdn-files.apstatic.com/hike/7011631_smallMed_1554559745.jpg,https://cdn-files.apstatic.com/hike/7011631_sqsmall_1554559745.jpg,47.8063,8.5,"Quilcene, Washington",-123.1436,2243,Constance Pass Trail,2,3.5,"Stunning views, awesome wildflowers and serene beauty await.",Trail,https://www.hikingproject.com/trail/7001891/constance-pass-trail
16084,1283,1970-01-01 00:00:00,,Unknown,-250,greenBlue,1628,7002035,,,,,47.7394,5.3,"Quilcene, Washington",-123.071,571,Dosewallips Rd. Trail,4,3.0,A temporary trail enabling access to the Dosewallips River Trail from the road closure.,Trail,https://www.hikingproject.com/trail/7002035/dosewallips-rd-trail
16095,1292,1970-01-01 00:00:00,,Unknown,-123,blue,4459,7001943,,,,,47.8353,3.8,"Quilcene, Washington",-123.1541,3167,Heather Creek Trail,0,0.0,Needs Adoption,Trail,https://www.hikingproject.com/trail/7001943/heather-creek-trail
16105,236,1970-01-01 00:00:00,,Unknown,-241,greenBlue,1060,7002056,https://cdn-files.apstatic.com/hike/7028881_medium_1554919484.jpg,https://cdn-files.apstatic.com/hike/7028881_small_1554919484.jpg,https://cdn-files.apstatic.com/hike/7028881_smallMed_1554919484.jpg,https://cdn-files.apstatic.com/hike/7028881_sqsmall_1554919484.jpg,47.6765,1.5,"Brinnon, Washington",-123.0389,872,Murhut Falls,10,4.4,This is an easy hike to a 130 foot waterfall in a beautiful setting.,Featured Hike,https://www.hikingproject.com/trail/7002056/murhut-falls
16113,557,1970-01-01 00:00:00,,Unknown,-653,blueBlack,5648,7001931,https://cdn-files.apstatic.com/hike/7049272_medium_1555540998.jpg,https://cdn-files.apstatic.com/hike/7049272_small_1555540998.jpg,https://cdn-files.apstatic.com/hike/7049272_smallMed_1555540998.jpg,https://cdn-files.apstatic.com/hike/7049272_sqsmall_1555540998.jpg,47.8594,2.3,"Quilcene, Washington",-123.0585,4995,Silver Lakes Trail,2,5.0,"Very nice detour for those looking for a little more solitude and beautiful views.  The Mt. Townsend Trail #839 can get very busy on the weekends and while a lot of the more casual hikers just make it to the Mt Townsend summit, this trail takes you off th",Trail,https://www.hikingproject.com/trail/7001931/silver-lakes-trail
16114,3965,1970-01-01 00:00:00,,Unknown,-379,dblack,5660,7030834,,,,,47.6842,6.9,"Brinnon, Washington",-122.9568,2074,Mount Jupiter Trail,1,5.0,This trail begins in second growth forest and rhododendrons with brief glimpses of Duckabush Valley and Mt. Jupiter.,Trail,https://www.hikingproject.com/trail/7030834/mount-jupiter-trail
16116,1683,1970-01-01 00:00:00,,Unknown,-973,blueBlack,2384,7001948,,,,,47.8263,3.6,"Quilcene, Washington",-122.9388,750,Notch Pass Trail,1,5.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7001948/notch-pass-trail
16120,2993,1970-01-01 00:00:00,,Unknown,-253,blue,6195,7001933,,,,,47.8864,8.4,"Sequim, Washington",-123.0917,3228,Tubal Cain River Trail,5,4.4,Needs Adoption,Trail,https://www.hikingproject.com/trail/7001933/tubal-cain-river-trail
16121,4827,2019-05-27 09:34:13,"Mostly Dry, Some Mud, Fallen Trees",All Clear,-252,blueBlack,5949,7002007,,,,,47.7837,11.5,"Quilcene, Washington",-122.9657,1264,Upper Big Quilcene River Trail,7,4.3,Needs Adoption,Trail,https://www.hikingproject.com/trail/7002007/upper-big-quilcene-river-trail
16142,1286,1970-01-01 00:00:00,,Unknown,0,blueBlack,5464,7010370,,,,,47.8533,1.6,"Quilcene, Washington",-123.0964,4179,Tull Canyon Trail #847,2,3.5,A short but fairly steep trail leading to a B-17 crash site and beyond.,Trail,https://www.hikingproject.com/trail/7010370/tull-canyon-trail-847
16144,2598,1970-01-01 00:00:00,,Unknown,-4467,black,5005,7001995,https://cdn-files.apstatic.com/hike/7051397_medium_1555692771.jpg,https://cdn-files.apstatic.com/hike/7051397_small_1555692771.jpg,https://cdn-files.apstatic.com/hike/7051397_smallMed_1555692771.jpg,https://cdn-files.apstatic.com/hike/7051397_sqsmall_1555692771.jpg,47.7815,7.7,"Quilcene, Washington",-123.0523,552,Tunnel Creek Trail,2,3.5,Needs Adoption,Trail,https://www.hikingproject.com/trail/7001995/tunnel-creek-trail
16167,2187,2019-03-30 09:08:00,Dry,All Clear,-2185,blueBlack,2798,7030833,https://cdn-files.apstatic.com/hike/7031871_medium_1554931936.jpg,https://cdn-files.apstatic.com/hike/7031871_small_1554931936.jpg,https://cdn-files.apstatic.com/hike/7031871_smallMed_1554931936.jpg,https://cdn-files.apstatic.com/hike/7031871_sqsmall_1554931936.jpg,47.7731,7.9,"Quilcene, Washington",-122.9165,761,Mount Walker Loop,6,4.7,This loop functions as a pleasant workout that rewards you with great views from the summit of Mount Walker.,Featured Hike,https://www.hikingproject.com/trail/7030833/mount-walker-loop
16193,1896,2019-04-29 18:09:19,Dry,All Clear,0,blueBlack,2798,7032706,https://cdn-files.apstatic.com/hike/7031873_medium_1554931939.jpg,https://cdn-files.apstatic.com/hike/7031873_small_1554931939.jpg,https://cdn-files.apstatic.com/hike/7031873_smallMed_1554931939.jpg,https://cdn-files.apstatic.com/hike/7031873_sqsmall_1554931939.jpg,47.776,2.1,"Quilcene, Washington",-122.9141,901,Mt. Walker Trail #894,5,4.2,"This is the shortest way to go up to the summit of Mt. Walker, but not the easiest.",Trail,https://www.hikingproject.com/trail/7032706/mt-walker-trail-894
16211,1880,1970-01-01 00:00:00,,Unknown,-13,blue,2597,7001992,https://cdn-files.apstatic.com/hike/7057122_medium_1555946328.jpg,https://cdn-files.apstatic.com/hike/7057122_small_1555946328.jpg,https://cdn-files.apstatic.com/hike/7057122_smallMed_1555946328.jpg,https://cdn-files.apstatic.com/hike/7057122_sqsmall_1555946328.jpg,47.7723,2.5,"Quilcene, Washington",-122.9171,730,Elbo Creek Trail,2,3.0,The Elbo CreekTrail is a nice winter alternative to Mt. Walker when all the higher trailheads are snow bound.,Trail,https://www.hikingproject.com/trail/7001992/elbo-creek-trail
16350,110,1970-01-01 00:00:00,,Unknown,-109,green,166,7043731,https://cdn-files.apstatic.com/hike/7047470_medium_1555537138.jpg,https://cdn-files.apstatic.com/hike/7047470_small_1555537138.jpg,https://cdn-files.apstatic.com/hike/7047470_smallMed_1555537138.jpg,https://cdn-files.apstatic.com/hike/7047470_sqsmall_1555537138.jpg,47.7079,1.8,"Suquamish, Washington",-122.5473,71,The Bloedel Reserve,3,4.3,Gorgeous landscaping and old-growth PNW forest awaits you at the Bloedel Reserve.,Featured Hike,https://www.hikingproject.com/trail/7043731/the-bloedel-reserve
16361,435,1970-01-01 00:00:00,,Unknown,-426,blue,468,7014468,,,,,47.8399,4.7,"Lofall, Washington",-122.5874,56,Pope Service Road 1000,2,4.0,"A doubletrack, service road that allows access from the east side of the park.",Trail,https://www.hikingproject.com/trail/7014468/pope-service-road-1000
16364,281,1970-01-01 00:00:00,,Unknown,-223,blue,268,7072851,,,,,47.7846,2.7,"Kingston, Washington",-122.545,67,Spine Line Trail,1,4.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7072851/spine-line-trail
16378,167,1970-01-01 00:00:00,,Unknown,-61,greenBlue,296,7072853,,,,,47.7815,1.0,"Kingston, Washington",-122.5237,133,Beaver Ridge Loop,1,3.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7072853/beaver-ridge-loop
