,ascent,conditionDate,conditionDetails,conditionStatus,descent,difficulty,high,id,imgMedium,imgSmall,imgSmallMed,imgSqSmall,latitude,length,location,longitude,low,name,starVotes,stars,summary,type,url
236,25,1970-01-01 00:00:00,,Unknown,-25,green,177,7022885,https://cdn-files.apstatic.com/hike/7030358_medium_1554926827.jpg,https://cdn-files.apstatic.com/hike/7030358_small_1554926827.jpg,https://cdn-files.apstatic.com/hike/7030358_smallMed_1554926827.jpg,https://cdn-files.apstatic.com/hike/7030358_sqsmall_1554926827.jpg,47.6808,2.9,"Seattle, Washington",-122.3291,164,Green Lake Trail,7,4.1,"An easy gravel hike around a popular lake. You'll see ducks, families, and exercisers of all kinds.",Trail,https://www.hikingproject.com/trail/7022885/green-lake-trail
237,3848,1970-01-01 00:00:00,,Unknown,-796,blue,3548,7001965,https://cdn-files.apstatic.com/hike/7011078_medium_1554399890.jpg,https://cdn-files.apstatic.com/hike/7011078_small_1554399890.jpg,https://cdn-files.apstatic.com/hike/7011078_smallMed_1554399890.jpg,https://cdn-files.apstatic.com/hike/7011078_sqsmall_1554399890.jpg,47.5678,15.8,"Central Park, Washington",-123.6547,497,North Fork Quinault River Trail,5,4.2,"Historic and beautiful, this trail weaves along a pristine rainforest wilderness towards Low Divide.",Trail,https://www.hikingproject.com/trail/7001965/north-fork-quinault-river-trail
238,3098,1970-01-01 00:00:00,,Unknown,-1984,black,5120,7001874,https://cdn-files.apstatic.com/hike/7008718_medium_1554395014.jpg,https://cdn-files.apstatic.com/hike/7008718_small_1554395014.jpg,https://cdn-files.apstatic.com/hike/7008718_smallMed_1554395014.jpg,https://cdn-files.apstatic.com/hike/7008718_sqsmall_1554395014.jpg,47.9772,7.4,"Port Angeles, Washington",-123.6863,2037,Appleton Pass Trail,4,4.3,This strenuous trail rewards users with beautiful flower-covered meadows nestled below snowy peaks.,Trail,https://www.hikingproject.com/trail/7001874/appleton-pass-trail
239,2008,1970-01-01 00:00:00,,Unknown,-874,blueBlack,6059,7001911,https://cdn-files.apstatic.com/hike/7015292_medium_1554826134.jpg,https://cdn-files.apstatic.com/hike/7015292_small_1554826134.jpg,https://cdn-files.apstatic.com/hike/7015292_smallMed_1554826134.jpg,https://cdn-files.apstatic.com/hike/7015292_sqsmall_1554826134.jpg,47.8903,4.4,"Port Angeles East, Washington",-123.3498,4052,Badger Valley Trail,3,4.3,A great trail that takes you though the valley and by the river with incredible views.,Trail,https://www.hikingproject.com/trail/7001911/badger-valley-trail
240,155,1970-01-01 00:00:00,,Unknown,-1237,greenBlue,5641,7002113,https://cdn-files.apstatic.com/hike/7006195_medium_1554320208.jpg,https://cdn-files.apstatic.com/hike/7006195_small_1554320208.jpg,https://cdn-files.apstatic.com/hike/7006195_smallMed_1554320208.jpg,https://cdn-files.apstatic.com/hike/7006195_sqsmall_1554320208.jpg,46.9582,4.2,"Buckley, Washington",-121.6875,4559,Lake Eleanor,3,4.3,Delightful wildflowers await in Grand Park with the added bonus of visiting a pretty alpine lake.,Trail,https://www.hikingproject.com/trail/7002113/lake-eleanor
241,44,1970-01-01 00:00:00,,Unknown,-72,green,50,7011828,,,,,47.1965,4.2,"Sumner, Washington",-122.2513,21,Riverwalk Trail,3,4.3,"Running along Puyallup River, this rail-trail is a quick escape from the nearby commercial areas.",Trail,https://www.hikingproject.com/trail/7011828/riverwalk-trail
242,120,1970-01-01 00:00:00,,Unknown,-1207,blue,4496,7053550,https://cdn-files.apstatic.com/hike/7052004_medium_1555694111.jpg,https://cdn-files.apstatic.com/hike/7052004_small_1555694111.jpg,https://cdn-files.apstatic.com/hike/7052004_smallMed_1555694111.jpg,https://cdn-files.apstatic.com/hike/7052004_sqsmall_1555694111.jpg,47.4476,2.8,"Riverbend, Washington",-121.4693,3409,Melakwa Lake Trail #1011,3,4.3,Needs Summary,Trail,https://www.hikingproject.com/trail/7053550/melakwa-lake-trail-1011
243,825,1970-01-01 00:00:00,,Unknown,0,blue,1495,7022913,https://cdn-files.apstatic.com/hike/7027996_medium_1554917364.jpg,https://cdn-files.apstatic.com/hike/7027996_small_1554917364.jpg,https://cdn-files.apstatic.com/hike/7027996_smallMed_1554917364.jpg,https://cdn-files.apstatic.com/hike/7027996_sqsmall_1554917364.jpg,47.5519,1.9,"Seabeck, Washington",-122.8266,670,Gold Creek Trail,9,4.0,A trail that follows a rooty climb through a charming forest.,Trail,https://www.hikingproject.com/trail/7022913/gold-creek-trail
244,1435,2019-06-29 15:34:04,Some Mud,All Clear,-152,blue,1920,7044717,https://cdn-files.apstatic.com/hike/7004787_medium_1554310791.jpg,https://cdn-files.apstatic.com/hike/7004787_small_1554310791.jpg,https://cdn-files.apstatic.com/hike/7004787_smallMed_1554310791.jpg,https://cdn-files.apstatic.com/hike/7004787_sqsmall_1554310791.jpg,47.5203,2.5,"Issaquah, Washington",-122.0116,537,Poo Poo Point Trail,4,4.3,This trail climbs to Poo Poo Point from the north.,Trail,https://www.hikingproject.com/trail/7044717/poo-poo-point-trail
245,248,1970-01-01 00:00:00,,Unknown,-238,green,418,7016597,https://cdn-files.apstatic.com/hike/7014731_medium_1554824742.jpg,https://cdn-files.apstatic.com/hike/7014731_small_1554824742.jpg,https://cdn-files.apstatic.com/hike/7014731_smallMed_1554824742.jpg,https://cdn-files.apstatic.com/hike/7014731_sqsmall_1554824742.jpg,47.4302,5.9,"East Hill-Meridian, Washington",-122.175,341,Soos Creek Trail,4,4.3,"An urban, well-paved trail that provides nice views of Mount Rainier and access to Lake Meridian.",Trail,https://www.hikingproject.com/trail/7016597/soos-creek-trail
246,1010,1970-01-01 00:00:00,,Unknown,-764,greenBlue,1086,7001916,https://cdn-files.apstatic.com/hike/7022353_medium_1554841174.jpg,https://cdn-files.apstatic.com/hike/7022353_small_1554841174.jpg,https://cdn-files.apstatic.com/hike/7022353_smallMed_1554841174.jpg,https://cdn-files.apstatic.com/hike/7022353_sqsmall_1554841174.jpg,47.4243,9.8,"Shelton, Washington",-123.3259,603,Skokomish Lower South Fork Trail #873,5,4.2,A great trail for hikers looking to enjoy a semi-mellow day next to the river.,Trail,https://www.hikingproject.com/trail/7001916/skokomish-lower-south-fork-trail-873
247,2787,2019-06-02 18:26:36,Fallen Trees,All Clear,-93,blueBlack,5018,7021763,https://cdn-files.apstatic.com/hike/7023439_medium_1554845035.jpg,https://cdn-files.apstatic.com/hike/7023439_small_1554845035.jpg,https://cdn-files.apstatic.com/hike/7023439_smallMed_1554845035.jpg,https://cdn-files.apstatic.com/hike/7023439_sqsmall_1554845035.jpg,47.0492,6.4,"Enumclaw, Washington",-121.5702,2294,Palisades Trail #1198,4,4.3,Needs Summary,Trail,https://www.hikingproject.com/trail/7021763/palisades-trail-1198
248,1125,1970-01-01 00:00:00,,Unknown,-165,blue,3134,7004472,https://cdn-files.apstatic.com/hike/7003536_medium_1554234455.jpg,https://cdn-files.apstatic.com/hike/7003536_small_1554234455.jpg,https://cdn-files.apstatic.com/hike/7003536_smallMed_1554234455.jpg,https://cdn-files.apstatic.com/hike/7003536_sqsmall_1554234455.jpg,47.7108,8.4,"Skykomish, Washington",-121.1596,2149,Iron Goat Trail,4,4.3,The Iron Goat Trail is an 8-mile trail that runs along the old Great Northern Railway.,Trail,https://www.hikingproject.com/trail/7004472/iron-goat-trail
249,5215,1970-01-01 00:00:00,,Unknown,-17,blueBlack,5660,7002010,https://cdn-files.apstatic.com/hike/7007818_medium_1554323646.jpg,https://cdn-files.apstatic.com/hike/7007818_small_1554323646.jpg,https://cdn-files.apstatic.com/hike/7007818_smallMed_1554323646.jpg,https://cdn-files.apstatic.com/hike/7007818_sqsmall_1554323646.jpg,48.0134,5.4,"Port Angeles, Washington",-123.5874,463,Elwha to Hurricane Hill Trail,4,4.3,Rise from the Elwha River to the stunning panoramic slopes of Hurricane Hill.,Trail,https://www.hikingproject.com/trail/7002010/elwha-to-hurricane-hill-trail
250,2133,2019-07-04 18:32:31,Mostly Dry - Road leading up to trail is filled with potholes. Road will be closed 7/8 - 7/12,All Clear,-126,blueBlack,4801,7051752,https://cdn-files.apstatic.com/hike/7055311_medium_1555708820.jpg,https://cdn-files.apstatic.com/hike/7055311_small_1555708820.jpg,https://cdn-files.apstatic.com/hike/7055311_smallMed_1555708820.jpg,https://cdn-files.apstatic.com/hike/7055311_sqsmall_1555708820.jpg,47.7243,3.9,"Skykomish, Washington",-121.2668,2794,Beckler Peak Trail #1240,5,4.2,Needs Summary,Trail,https://www.hikingproject.com/trail/7051752/beckler-peak-trail-1240
251,193,2019-05-06 19:42:21,Dry,All Clear,-53,blue,161,7027381,https://cdn-files.apstatic.com/hike/7028291_medium_1554918223.jpg,https://cdn-files.apstatic.com/hike/7028291_small_1554918223.jpg,https://cdn-files.apstatic.com/hike/7028291_smallMed_1554918223.jpg,https://cdn-files.apstatic.com/hike/7028291_sqsmall_1554918223.jpg,48.4012,1.1,"Oak Harbor, Washington",-122.6639,13,North Beach Trail,4,4.3,A meandering coastal trail that links West Point to the bridge.,Trail,https://www.hikingproject.com/trail/7027381/north-beach-trail
252,1896,2019-04-29 18:09:19,Dry,All Clear,0,blueBlack,2798,7032706,https://cdn-files.apstatic.com/hike/7031873_medium_1554931939.jpg,https://cdn-files.apstatic.com/hike/7031873_small_1554931939.jpg,https://cdn-files.apstatic.com/hike/7031873_smallMed_1554931939.jpg,https://cdn-files.apstatic.com/hike/7031873_sqsmall_1554931939.jpg,47.776,2.1,"Quilcene, Washington",-122.9141,901,Mt. Walker Trail #894,5,4.2,"This is the shortest way to go up to the summit of Mt. Walker, but not the easiest.",Trail,https://www.hikingproject.com/trail/7032706/mt-walker-trail-894
253,2355,2019-06-11 00:25:12,"Snowy, Some Mud, Fallen Trees - Backpacked up to Rachel then Alta lake, trail have minimal snow and the lake is completely thawed. Expect snow on Lila lake.",Minor Issues,-29,blueBlack,5104,7036697,https://cdn-files.apstatic.com/hike/7036880_medium_1555023236.jpg,https://cdn-files.apstatic.com/hike/7036880_small_1555023236.jpg,https://cdn-files.apstatic.com/hike/7036880_smallMed_1555023236.jpg,https://cdn-files.apstatic.com/hike/7036880_sqsmall_1555023236.jpg,47.4008,3.8,"Skykomish, Washington",-121.2837,2778,Rachel Lake Trail,4,4.3,A trail to a beautiful alpine lake with overnight camping for backpackers.,Trail,https://www.hikingproject.com/trail/7036697/rachel-lake-trail
254,17,2019-05-12 03:02:42,,All Clear,-381,green,437,7011824,,,,,47.1391,15.6,"Prairie Ridge, Washington",-122.0953,72,Foothills Trail,4,4.3,Foothills Trail is a rail-trail that winds through miles of valley land southeast of Tacoma.,Trail,https://www.hikingproject.com/trail/7011824/foothills-trail
255,38,1970-01-01 00:00:00,,Unknown,-812,greenBlue,1857,7001914,,,,,48.0339,2.7,"Port Angeles, Washington",-123.4245,1045,Heart O'the Forest,4,4.3,An easy trail from the Heart O'the Hills Campground through old growth woods.,Trail,https://www.hikingproject.com/trail/7001914/heart-othe-forest
256,2897,1970-01-01 00:00:00,,Unknown,-102,greenBlue,4778,7001857,https://cdn-files.apstatic.com/hike/7015585_medium_1554826582.jpg,https://cdn-files.apstatic.com/hike/7015585_small_1554826582.jpg,https://cdn-files.apstatic.com/hike/7015585_smallMed_1554826582.jpg,https://cdn-files.apstatic.com/hike/7015585_sqsmall_1554826582.jpg,47.9551,7.5,"Forks, Washington",-123.8358,1983,Sol Duc River Trail,7,4.0,"Wonderful views, a waterfall and lovely lakes await you on this trail.",Trail,https://www.hikingproject.com/trail/7001857/sol-duc-river-trail
257,1973,1970-01-01 00:00:00,,Unknown,0,black,2495,7005407,https://cdn-files.apstatic.com/hike/7004780_medium_1554310777.jpg,https://cdn-files.apstatic.com/hike/7004780_small_1554310777.jpg,https://cdn-files.apstatic.com/hike/7004780_smallMed_1554310777.jpg,https://cdn-files.apstatic.com/hike/7004780_sqsmall_1554310777.jpg,47.5305,1.5,"Issaquah, Washington",-121.9864,522,Cable Line Trail,7,4.0,"A great, accessible training hike; try it in the morning before work!",Trail,https://www.hikingproject.com/trail/7005407/cable-line-trail
258,339,2019-05-13 06:07:49,Dry,All Clear,-333,blue,302,7014809,https://cdn-files.apstatic.com/hike/7022886_medium_1554844156.jpg,https://cdn-files.apstatic.com/hike/7022886_small_1554844156.jpg,https://cdn-files.apstatic.com/hike/7022886_smallMed_1554844156.jpg,https://cdn-files.apstatic.com/hike/7022886_sqsmall_1554844156.jpg,47.3043,4.1,"Gig Harbor, Washington",-122.5329,133,Outside Loop Trail (Blue Loop),9,3.9,Follows the cliff edge above the water. Beautiful views of Puget Sound.,Trail,https://www.hikingproject.com/trail/7014809/outside-loop-trail-blue-loop
259,933,2019-06-18 23:14:46,Dry,All Clear,-908,blue,1867,7001952,https://cdn-files.apstatic.com/hike/7029242_medium_1554924034.jpg,https://cdn-files.apstatic.com/hike/7029242_small_1554924034.jpg,https://cdn-files.apstatic.com/hike/7029242_smallMed_1554924034.jpg,https://cdn-files.apstatic.com/hike/7029242_sqsmall_1554924034.jpg,47.496,4.1,"Hoodsport, Washington",-123.2137,976,Upper Big Creek Loop #827.1,6,4.0,A nice hike in the woods.,Trail,https://www.hikingproject.com/trail/7001952/upper-big-creek-loop-8271
260,1241,2019-04-15 09:31:46,"Dry, Mostly Dry",All Clear,-18,blue,2471,7052521,https://cdn-files.apstatic.com/hike/7032656_medium_1554933615.jpg,https://cdn-files.apstatic.com/hike/7032656_small_1554933615.jpg,https://cdn-files.apstatic.com/hike/7032656_smallMed_1554933615.jpg,https://cdn-files.apstatic.com/hike/7032656_sqsmall_1554933615.jpg,47.4946,1.9,"Tanner, Washington",-121.7067,1248,Teneriffe Falls Trail,6,4.0,"A short extension from Mount Teneriffe Trail that takes you to a beautiful cascading waterfall, Teneriffe Falls.",Trail,https://www.hikingproject.com/trail/7052521/teneriffe-falls-trail
261,832,2019-04-15 10:56:07,Some Mud,All Clear,-52,blue,2121,7005430,https://cdn-files.apstatic.com/hike/7004865_medium_1554310959.jpg,https://cdn-files.apstatic.com/hike/7004865_small_1554310959.jpg,https://cdn-files.apstatic.com/hike/7004865_smallMed_1554310959.jpg,https://cdn-files.apstatic.com/hike/7004865_sqsmall_1554310959.jpg,47.4929,1.3,"Tanner, Washington",-121.7282,1288,Talus Loop Trail,6,4.0,An excellent loop with great views make this a good alternative to the Mt. Si summit.,Trail,https://www.hikingproject.com/trail/7005430/talus-loop-trail
262,2473,1970-01-01 00:00:00,,Unknown,-168,blue,3155,7023642,https://cdn-files.apstatic.com/hike/7052681_medium_1555696859.jpg,https://cdn-files.apstatic.com/hike/7052681_small_1555696859.jpg,https://cdn-files.apstatic.com/hike/7052681_smallMed_1555696859.jpg,https://cdn-files.apstatic.com/hike/7052681_sqsmall_1555696859.jpg,47.4698,5.6,"Tanner, Washington",-121.6686,850,Granite Creek Trail,5,4.0,Perfect for a short family outing or a longer hike on to Granite Lakes for lunch and a bit of elevation gain!,Trail,https://www.hikingproject.com/trail/7023642/granite-creek-trail
263,3142,1970-01-01 00:00:00,,Unknown,-445,blueBlack,3198,7001967,https://cdn-files.apstatic.com/hike/7012049_medium_1554560503.jpg,https://cdn-files.apstatic.com/hike/7012049_small_1554560503.jpg,https://cdn-files.apstatic.com/hike/7012049_smallMed_1554560503.jpg,https://cdn-files.apstatic.com/hike/7012049_sqsmall_1554560503.jpg,47.5678,6.8,"Central Park, Washington",-123.6549,502,Big Creek Trail,5,4.0,"A rainforest trek, passing huge trees and timeless low alpine lakes.",Trail,https://www.hikingproject.com/trail/7001967/big-creek-trail
264,1239,1970-01-01 00:00:00,,Unknown,-167,blue,1933,7001876,https://cdn-files.apstatic.com/hike/7001138_medium_1554217762.jpg,https://cdn-files.apstatic.com/hike/7001138_small_1554217762.jpg,https://cdn-files.apstatic.com/hike/7001138_smallMed_1554217762.jpg,https://cdn-files.apstatic.com/hike/7001138_sqsmall_1554217762.jpg,48.0522,3.0,"Port Angeles, Washington",-123.7881,839,Barnes Creek Trail,4,4.0,A jaunt through lush undergrowth and old growth along a scenic and remote creek.,Trail,https://www.hikingproject.com/trail/7001876/barnes-creek-trail
265,3081,1970-01-01 00:00:00,,Unknown,-517,blue,3824,7023648,https://cdn-files.apstatic.com/hike/7051401_medium_1555692780.jpg,https://cdn-files.apstatic.com/hike/7051401_small_1555692780.jpg,https://cdn-files.apstatic.com/hike/7051401_smallMed_1555692780.jpg,https://cdn-files.apstatic.com/hike/7051401_sqsmall_1555692780.jpg,47.561,9.9,"Tanner, Washington",-121.5321,1209,Snoqualmie Lake Trail,4,4.0,A long trail to a large quiet lake in the Alpine Lakes Wilderness,Trail,https://www.hikingproject.com/trail/7023648/snoqualmie-lake-trail
266,2822,1970-01-01 00:00:00,,Unknown,-21,black,3224,7001900,https://cdn-files.apstatic.com/hike/7033272_medium_1554997616.jpg,https://cdn-files.apstatic.com/hike/7033272_small_1554997616.jpg,https://cdn-files.apstatic.com/hike/7033272_smallMed_1554997616.jpg,https://cdn-files.apstatic.com/hike/7033272_sqsmall_1554997616.jpg,48.0167,2.3,"Port Angeles, Washington",-123.5903,422,Griff Creek Trail,4,4.0,An incredible trail that gets more technical and steep as you go.,Trail,https://www.hikingproject.com/trail/7001900/griff-creek-trail
267,6116,2019-04-14 01:13:14,Major trail washout at 4.2 mi up from Gray Wolf trailhead. Severe warning of trail closure.,Bad / Closed,-3444,blue,6131,7002006,https://cdn-files.apstatic.com/hike/7008341_medium_1554324613.jpg,https://cdn-files.apstatic.com/hike/7008341_small_1554324613.jpg,https://cdn-files.apstatic.com/hike/7008341_smallMed_1554324613.jpg,https://cdn-files.apstatic.com/hike/7008341_sqsmall_1554324613.jpg,47.9654,21.1,"Sequim, Washington",-123.1154,977,Gray Wolf Trail,4,4.0,"Underrated and gorgeous, this region is a secret spot for locals and wilderness lovers.",Trail,https://www.hikingproject.com/trail/7002006/gray-wolf-trail
268,3982,1970-01-01 00:00:00,,Unknown,-458,black,5306,7015345,,,,,48.5371,4.6,"Diablo, Washington",-121.2944,1330,Monogram Lake,4,4.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7015345/monogram-lake
269,708,1970-01-01 00:00:00,,Unknown,0,blue,6111,7002145,https://cdn-files.apstatic.com/hike/7015284_medium_1554826126.jpg,https://cdn-files.apstatic.com/hike/7015284_small_1554826126.jpg,https://cdn-files.apstatic.com/hike/7015284_smallMed_1554826126.jpg,https://cdn-files.apstatic.com/hike/7015284_sqsmall_1554826126.jpg,46.7853,1.2,"Eatonville, Washington",-121.7415,5403,Dead Horse Creek,4,4.0,This north-south trail is handy for constructing loops and avoiding some of the crowds in Paradise.,Trail,https://www.hikingproject.com/trail/7002145/dead-horse-creek
270,1357,1970-01-01 00:00:00,,Unknown,-45,blue,5708,7041922,https://cdn-files.apstatic.com/hike/7054518_medium_1555707025.jpg,https://cdn-files.apstatic.com/hike/7054518_small_1555707025.jpg,https://cdn-files.apstatic.com/hike/7054518_smallMed_1555707025.jpg,https://cdn-files.apstatic.com/hike/7054518_sqsmall_1555707025.jpg,47.0313,3.1,"Greenwater, Washington",-121.8267,4396,Summit Lake Trail,4,4.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7041922/summit-lake-trail
271,95,2019-06-09 20:37:31,,All Clear,-89,green,124,7070055,https://cdn-files.apstatic.com/hike/7059310_medium_1560129539.jpg,https://cdn-files.apstatic.com/hike/7059310_small_1560129539.jpg,https://cdn-files.apstatic.com/hike/7059310_smallMed_1560129539.jpg,https://cdn-files.apstatic.com/hike/7059310_sqsmall_1560129539.jpg,47.6316,1.1,"Seattle, Washington",-122.2954,69,Lookout Trail,4,4.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7070055/lookout-trail
272,6267,1970-01-01 00:00:00,,Unknown,-5914,black,5296,7001966,https://cdn-files.apstatic.com/hike/7012018_medium_1554560432.jpg,https://cdn-files.apstatic.com/hike/7012018_small_1554560432.jpg,https://cdn-files.apstatic.com/hike/7012018_smallMed_1554560432.jpg,https://cdn-files.apstatic.com/hike/7012018_sqsmall_1554560432.jpg,47.6013,20.3,"Seabeck, Washington",-123.7237,3134,Skyline Ridge Trail,3,4.0,A rugged trail that takes hikers into the true backcountry of the park.,Trail,https://www.hikingproject.com/trail/7001966/skyline-ridge-trail
273,1401,1970-01-01 00:00:00,,Unknown,-104,blue,3203,7001957,https://cdn-files.apstatic.com/hike/7016795_medium_1554828320.jpg,https://cdn-files.apstatic.com/hike/7016795_small_1554828320.jpg,https://cdn-files.apstatic.com/hike/7016795_smallMed_1554828320.jpg,https://cdn-files.apstatic.com/hike/7016795_sqsmall_1554828320.jpg,47.6232,2.6,"Seabeck, Washington",-123.1562,1849,The Brothers Trail #821,3,4.0,There's a reason they call this area the Valley of the Silent Men. Come see for yourself.,Trail,https://www.hikingproject.com/trail/7001957/the-brothers-trail-821
274,1383,1970-01-01 00:00:00,,Unknown,-125,blue,1607,7010543,https://cdn-files.apstatic.com/hike/7007441_medium_1554322863.jpg,https://cdn-files.apstatic.com/hike/7007441_small_1554322863.jpg,https://cdn-files.apstatic.com/hike/7007441_smallMed_1554322863.jpg,https://cdn-files.apstatic.com/hike/7007441_sqsmall_1554322863.jpg,47.8669,2.6,"Gold Bar, Washington",-121.6779,350,Woody Trail,8,3.8,A short but rooty/rocky trail with just enough variation for kids to enjoy.,Trail,https://www.hikingproject.com/trail/7010543/woody-trail
275,108,1970-01-01 00:00:00,,Unknown,-47,green,89,7011836,https://cdn-files.apstatic.com/hike/7018648_medium_1554831240.jpg,https://cdn-files.apstatic.com/hike/7018648_small_1554831240.jpg,https://cdn-files.apstatic.com/hike/7018648_smallMed_1554831240.jpg,https://cdn-files.apstatic.com/hike/7018648_sqsmall_1554831240.jpg,47.2745,4.0,"Tacoma, Washington",-122.4597,6,Ruston Path,3,4.0,Take in the waterfront and multiple parks while hiking from Ruston Way to Pt. Defiance Park.,Trail,https://www.hikingproject.com/trail/7011836/ruston-path
276,1155,2019-06-16 23:16:40,Dry,All Clear,-593,greenBlue,1283,7001917,,,,,48.0972,11.8,"Port Angeles, Washington",-123.8086,624,Spruce Railroad Trail,3,4.0,Needs Adoption,Trail,https://www.hikingproject.com/trail/7001917/spruce-railroad-trail
277,336,2019-05-12 05:18:43,,All Clear,-38,blue,489,7044718,,,,,47.5254,1.1,"Issaquah, Washington",-122.0279,161,High School Trail,3,4.0,A trail through fir forest to access many trails in West Tiger Mountain area.,Trail,https://www.hikingproject.com/trail/7044718/high-school-trail
278,1002,2019-06-10 11:42:34,"Snowy, Mostly Dry, Fallen Trees - In good shape! Some mud, snow patches, running water and downed trees; all passable. River crossing is high, but doable.",Minor Issues,-566,greenBlue,3271,7029962,,,,,47.4342,6.8,"Skykomish, Washington",-121.1863,2822,Pete Lake Trail #1323,3,4.0,This trail is relatively flat to Pete Lake and then ascends to the PCT where you can venture onward.,Trail,https://www.hikingproject.com/trail/7029962/pete-lake-trail-1323
279,1659,1970-01-01 00:00:00,,Unknown,0,blue,2027,7044771,,,,,47.4806,2.7,"East Renton Highlands, Washington",-122.0562,368,Squak Mountain Road SE,3,4.0,A pedestrian road to the top of Squak Mountain.,Trail,https://www.hikingproject.com/trail/7044771/squak-mountain-road-se
280,1293,2019-05-18 17:02:41,"Muddy, Fallen Trees",Minor Issues,0,black,3108,7064972,,,,,47.586,1.1,"Skykomish, Washington",-121.4939,1815,Marten Lake,3,4.0,Needs Summary,Trail,https://www.hikingproject.com/trail/7064972/marten-lake
281,9,1970-01-01 00:00:00,,Unknown,-8,green,28,7044759,,,,,47.6852,1.1,"Kirkland, Washington",-122.2487,21,Beach Walk,3,4.0,A nice stroll along Lake Washington.,Trail,https://www.hikingproject.com/trail/7044759/beach-walk
282,714,1970-01-01 00:00:00,,Unknown,-149,blue,631,7030639,https://cdn-files.apstatic.com/hike/7034233_medium_1554999808.jpg,https://cdn-files.apstatic.com/hike/7034233_small_1554999808.jpg,https://cdn-files.apstatic.com/hike/7034233_smallMed_1554999808.jpg,https://cdn-files.apstatic.com/hike/7034233_sqsmall_1554999808.jpg,47.5664,4.2,"Newport, Washington",-122.1805,67,Coal Creek Trail,2,4.0,A forested trail meandering through and around the Coal Creek area.,Trail,https://www.hikingproject.com/trail/7030639/coal-creek-trail
283,319,1970-01-01 00:00:00,,Unknown,-311,greenBlue,301,7016909,https://cdn-files.apstatic.com/hike/7030625_medium_1554928025.jpg,https://cdn-files.apstatic.com/hike/7030625_small_1554928025.jpg,https://cdn-files.apstatic.com/hike/7030625_smallMed_1554928025.jpg,https://cdn-files.apstatic.com/hike/7030625_sqsmall_1554928025.jpg,47.4802,1.5,"Burien, Washington",-122.3615,24,North Seahurst Park Nature Trail,2,4.0,"A fun, twisting loop through a wooded park along the Puget Sound.",Trail,https://www.hikingproject.com/trail/7016909/north-seahurst-park-nature-trail
284,4,2019-06-16 15:53:48,Snowy - The trail is still covered with heavy snow as of June 15.,Minor Issues,-917,blue,5785,7002137,https://cdn-files.apstatic.com/hike/7017860_medium_1554829913.jpg,https://cdn-files.apstatic.com/hike/7017860_small_1554829913.jpg,https://cdn-files.apstatic.com/hike/7017860_smallMed_1554829913.jpg,https://cdn-files.apstatic.com/hike/7017860_sqsmall_1554829913.jpg,46.7902,2.0,"Eatonville, Washington",-121.7194,4872,Mazama Ridge,2,4.0,An incredibly scenic ridge top route that connects Paradise and Reflection Lakes areas.,Trail,https://www.hikingproject.com/trail/7002137/mazama-ridge
285,861,2019-06-16 17:56:33,"Snowy, Some Mud, Icy",Minor Issues,-86,blueBlack,4886,7027591,https://cdn-files.apstatic.com/hike/7030422_medium_1554926959.jpg,https://cdn-files.apstatic.com/hike/7030422_small_1554926959.jpg,https://cdn-files.apstatic.com/hike/7030422_smallMed_1554926959.jpg,https://cdn-files.apstatic.com/hike/7030422_sqsmall_1554926959.jpg,47.4686,1.5,"Riverbend, Washington",-121.4481,4047,Gem Lake Trail,2,4.0,"Extend a trip on Snow Lake Trail to its smaller sister, perched a few hundred feet above.",Trail,https://www.hikingproject.com/trail/7027591/gem-lake-trail
286,154,2019-04-30 14:20:15,Muddy,All Clear,-31,greenBlue,1440,7045482,,,,,47.0421,3.8,"Buckley, Washington",-122.0405,1316,Foothills Trail: Fairfax Bridge to Manley-Moore Road,2,4.0,This rail-to-trail hike follows the Carbon River through the forest and past the ghost town of Melmont.,Trail,https://www.hikingproject.com/trail/7045482/foothills-trail-fairfax-bridge-to-manley-moore-road
287,517,2019-06-02 20:00:14,"Snowy, Mostly Dry, Icy - some large snow fields to cross, but the trail is pretty easy to make out. the trail is mostly snow free up to about 3 miles in. I turned around at that point. I couldn't make out any campsites past saywer mountain, so I camped at a flat field about 2 miles in. great hike, and it's clearing up.",Minor Issues,-1697,blue,4801,7053529,https://cdn-files.apstatic.com/hike/7050229_medium_1555690190.jpg,https://cdn-files.apstatic.com/hike/7050229_small_1555690190.jpg,https://cdn-files.apstatic.com/hike/7050229_smallMed_1555690190.jpg,https://cdn-files.apstatic.com/hike/7050229_sqsmall_1555690190.jpg,47.6787,5.4,"Skykomish, Washington",-121.2647,3158,Tonga Ridge Trail #1058,2,4.0,This trail is mostly along ridgeline with good views.,Trail,https://www.hikingproject.com/trail/7053529/tonga-ridge-trail-1058
288,283,1970-01-01 00:00:00,,Unknown,-117,blueBlack,957,7002012,https://cdn-files.apstatic.com/hike/7002493_medium_1554226208.jpg,https://cdn-files.apstatic.com/hike/7002493_small_1554226208.jpg,https://cdn-files.apstatic.com/hike/7002493_smallMed_1554226208.jpg,https://cdn-files.apstatic.com/hike/7002493_sqsmall_1554226208.jpg,47.9557,1.8,"Port Angeles, Washington",-123.5724,761,Geyser Valley Trail,2,4.0,Hike this riverside trail to access camping and historical sites along the mighty Elwah.,Trail,https://www.hikingproject.com/trail/7002012/geyser-valley-trail
